"sec"	µA	"mV"
1205.032	3.99212585762143	130.507247924805
1205.132	3.99212585762143	130.393051147461
1205.232	4.23892727121711	130.35498046875
1205.331	4.32084454223514	130.469177246094
1205.431	4.15701046586037	130.431121826172
1205.531	4.32084454223514	130.469177246094
1205.631	4.23892727121711	130.545806884766
1205.733	4.32084454223514	130.660003662109
1205.833	4.32084454223514	130.698059082031
1205.932	4.32084454223514	130.621932983398
1206.032	4.23892727121711	130.660003662109
1206.132	4.07404266297817	130.736129760742
1206.232	4.07404266297817	130.736129760742
1206.332	3.9102085866034	130.812255859375
1206.432	4.23892727121711	130.850814819336
1206.532	4.07404266297817	130.888885498047
1206.631	4.15701046586037	130.850814819336
1206.733	4.15701046586037	130.96501159668
1206.833	3.82829131558537	130.926940917969
1206.933	4.15701046586037	131.041137695313
1207.033	4.23892727121711	131.079208374023
1207.133	4.23892727121711	130.96501159668
1207.232	4.32084454223514	131.041137695313
1207.332	4.07404266297817	131.155822753906
1207.432	4.32084454223514	131.079208374023
1207.532	4.15701046586037	131.117279052734
1207.632	4.32084454223514	131.155822753906
1207.734	4.15701046586037	131.193893432617
1207.833	4.15701046586037	131.231964111328
1207.933	4.23892727121711	131.27001953125
1208.033	4.32084454223514	131.308090209961
1208.133	4.32084454223514	131.346160888672
1208.233	4.32084454223514	131.384216308594
1208.333	4.23892727121711	131.422286987305
1208.433	4.15701046586037	131.536972045898
1208.533	4.07404266297817	131.346160888672
1208.632	4.23892727121711	131.460845947266
1208.734	4.23892727121711	131.536972045898
1208.834	3.9102085866034	131.575042724609
1208.934	4.23892727121711	131.575042724609
1209.034	3.99212585762143	131.613098144531
1209.133	3.99212585762143	131.613098144531
1209.233	3.99212585762143	131.613098144531
1209.333	3.99212585762143	131.651168823242
1209.433	3.99212585762143	131.651168823242
1209.533	3.82829131558537	131.727294921875
1209.633	3.82829131558537	131.727294921875
1209.733	3.99212585762143	131.727294921875
1209.834	3.66445723921061	131.765853881836
1209.934	3.9102085866034	131.841979980469
1210.034	3.9102085866034	131.918106079102
1210.134	4.15701046586037	131.841979980469
1210.234	3.9102085866034	131.88005065918
1210.334	4.15701046586037	131.88005065918
1210.433	4.15701046586037	131.918106079102
1210.533	4.23892727121711	131.88005065918
1210.633	4.23892727121711	132.032302856445
1210.733	3.74637427739799	131.994247436523
1210.835	3.99212585762143	131.994247436523
1210.935	4.15701046586037	131.918106079102
1211.034	3.99212585762143	132.108932495117
1211.134	3.9102085866034	132.108932495117
1211.234	4.23892727121711	132.070861816406
1211.334	4.07404266297817	132.146987915039
1211.434	4.07404266297817	132.146987915039
1211.534	4.15701046586037	132.146987915039
1211.634	3.9102085866034	132.18505859375
1211.733	3.99212585762143	132.223129272461
1211.835	3.99212585762143	132.261184692383
1211.935	4.07404266297817	132.337326049805
1212.035	3.99212585762143	132.337326049805
1212.135	3.82829131558537	132.375869750977
1212.235	4.23892727121711	132.413940429688
1212.334	3.82829131558537	132.49006652832
1212.434	4.07404266297817	132.452011108398
1212.534	3.99212585762143	132.49006652832
1212.634	4.07404266297817	132.566207885742
1212.734	3.82829131558537	132.528137207031
1212.835	3.66445723921061	132.49006652832
1212.935	3.9102085866034	132.49006652832
1213.035	3.66445723921061	132.49006652832
1213.135	3.9102085866034	132.566207885742
1213.235	4.23892727121711	132.566207885742
1213.335	3.9102085866034	132.642333984375
1213.435	3.74637427739799	132.642333984375
1213.535	3.82829131558537	132.757019042969
1213.634	3.74637427739799	132.642333984375
1213.734	3.82829131558537	132.642333984375
1213.836	3.9102085866034	132.642333984375
1213.936	3.82829131558537	132.680892944336
1214.036	4.07404266297817	132.718948364258
1214.136	3.66445723921061	132.871215820313
1214.235	3.66445723921061	132.909286499023
1214.335	3.82829131558537	132.871215820313
1214.435	3.82829131558537	132.833145141602
1214.535	3.74637427739799	132.833145141602
1214.635	3.82829131558537	132.985900878906
1214.735	4.07404266297817	132.909286499023
1214.836	3.74637427739799	132.909286499023
1214.936	3.99212585762143	132.985900878906
1215.036	4.23892727121711	133.062026977539
1215.136	4.23892727121711	133.062026977539
1215.236	4.23892727121711	133.062026977539
1215.336	3.99212585762143	133.176223754883
1215.436	4.23892727121711	133.138168334961
1215.535	4.07404266297817	133.214294433594
1215.635	4.23892727121711	133.252365112305
1215.735	4.23892727121711	133.290908813477
1215.837	4.23892727121711	133.40510559082
1215.937	3.82829131558537	133.367050170898
1216.037	4.32084454223514	133.40510559082
1216.136	3.9102085866034	133.40510559082
1216.236	4.23892727121711	133.40510559082
1216.336	4.15701046586037	133.481246948242
1216.436	3.99212585762143	133.290908813477
1216.536	4.07404266297817	133.40510559082
1216.636	4.07404266297817	133.443176269531
1216.736	3.99212585762143	133.481246948242
1216.837	3.99212585762143	133.481246948242
1216.937	3.99212585762143	133.519302368164
1217.037	3.82829131558537	133.481246948242
1217.137	3.99212585762143	133.633987426758
1217.237	4.07404266297817	133.71012878418
1217.337	3.9102085866034	133.748184204102
1217.437	4.15701046586037	133.748184204102
1217.536	3.99212585762143	133.862380981445
1217.636	3.99212585762143	133.786254882813
1217.736	4.15701046586037	133.786254882813
1217.838	4.07404266297817	133.786254882813
1217.938	4.15701046586037	133.900939941406
1218.037	4.15701046586037	133.862380981445
1218.137	4.15701046586037	133.824325561523
1218.237	4.15701046586037	133.824325561523
1218.337	4.07404266297817	133.900939941406
1218.437	3.99212585762143	133.900939941406
1218.537	3.99212585762143	133.977066040039
1218.637	3.99212585762143	133.939010620117
1218.737	4.07404266297817	134.091262817383
1218.836	3.99212585762143	134.091262817383
1218.938	3.9102085866034	134.129333496094
1219.038	3.82829131558537	134.244018554688
1219.138	3.99212585762143	134.205947875977
1219.238	4.07404266297817	134.205947875977
1219.337	3.74637427739799	134.282073974609
1219.437	3.9102085866034	134.358215332031
1219.537	4.07404266297817	134.358215332031
1219.637	3.9102085866034	134.32014465332
1219.737	3.9102085866034	134.358215332031
1219.837	3.74637427739799	134.396270751953
1219.938	3.66445723921061	134.434341430664
1220.038	3.66445723921061	134.434341430664
1220.138	3.66445723921061	134.358215332031
1220.238	3.82829131558537	134.472412109375
1220.338	3.66445723921061	134.434341430664
1220.438	3.58253996819258	134.434341430664
1220.538	3.58253996819258	134.472412109375
1220.638	3.66445723921061	134.510955810547
1220.737	3.74637427739799	134.510955810547
1220.837	3.82829131558537	134.625152587891
1220.939	3.66445723921061	134.663223266602
1221.039	3.82829131558537	134.701293945313
1221.139	3.99212585762143	134.663223266602
1221.238	3.58253996819258	134.701293945313
1221.338	3.9102085866034	134.701293945313
1221.438	3.74637427739799	134.777420043945
1221.538	3.9102085866034	134.892105102539
1221.638	3.66445723921061	134.93017578125
1221.738	3.66445723921061	134.93017578125
1221.838	3.82829131558537	134.968231201172
1221.939	3.58253996819258	134.892105102539
1222.039	3.74637427739799	134.93017578125
1222.139	3.82829131558537	134.968231201172
1222.239	3.82829131558537	134.93017578125
1222.339	3.74637427739799	134.93017578125
1222.439	3.82829131558537	134.93017578125
1222.539	3.66445723921061	134.968231201172
1222.639	3.74637427739799	134.93017578125
1222.738	3.74637427739799	135.006301879883
1222.838	3.66445723921061	135.006301879883
1222.94	3.82829131558537	135.120986938477
1223.04	3.66445723921061	135.082427978516
1223.14	3.58253996819258	135.197113037109
1223.24	3.82829131558537	135.082427978516
1223.339	3.66445723921061	135.120986938477
1223.439	3.66445723921061	135.159057617188
1223.539	3.66445723921061	135.23518371582
1223.639	3.9102085866034	135.273254394531
1223.739	3.74637427739799	135.273254394531
1223.839	3.82829131558537	135.349380493164
1223.94	3.66445723921061	135.349380493164
1224.04	3.82829131558537	135.349380493164
1224.14	3.66445723921061	135.425994873047
1224.24	3.66445723921061	135.349380493164
1224.34	3.66445723921061	135.540191650391
1224.44	3.9102085866034	135.502136230469
1224.54	3.58253996819258	135.502136230469
1224.639	3.58253996819258	135.502136230469
1224.739	3.74637427739799	135.578262329102
1224.839	3.58253996819258	135.578262329102
1224.941	3.58253996819258	135.654388427734
1225.041	3.58253996819258	135.654388427734
1225.141	3.74637427739799	135.654388427734
1225.241	3.74637427739799	135.654388427734
1225.34	3.66445723921061	135.807144165039
1225.44	3.66445723921061	135.807144165039
1225.54	3.58253996819258	135.84521484375
1225.64	3.41765535995364	135.883270263672
1225.74	3.50062293000519	135.883270263672
1225.84	3.58253996819258	135.921340942383
1225.941	3.50062293000519	135.883270263672
1226.041	3.74637427739799	135.883270263672
1226.141	3.74637427739799	135.883270263672
1226.241	3.58253996819258	135.921340942383
1226.341	3.58253996819258	135.959411621094
1226.441	3.66445723921061	135.921340942383
1226.541	3.66445723921061	135.921340942383
1226.641	3.66445723921061	136.036026000977
1226.74	3.58253996819258	136.074096679688
1226.84	3.66445723921061	136.036026000977
1226.942	3.66445723921061	136.036026000977
1227.042	3.9102085866034	136.074096679688
1227.142	3.99212585762143	136.112152099609
1227.241	4.15701046586037	136.15022277832
1227.341	4.32084454223514	136.15022277832
1227.441	4.15701046586037	136.226348876953
1227.541	4.07404266297817	136.226348876953
1227.641	3.99212585762143	136.341033935547
1227.741	3.82829131558537	136.302490234375
1227.841	3.99212585762143	136.341033935547
1227.942	3.82829131558537	136.455230712891
1228.042	3.82829131558537	136.455230712891
1228.142	3.99212585762143	136.379104614258
1228.242	4.15701046586037	136.341033935547
1228.342	3.99212585762143	136.379104614258
1228.442	3.99212585762143	136.493301391602
1228.541	3.82829131558537	136.379104614258
1228.641	3.82829131558537	136.493301391602
1228.741	3.82829131558537	136.531372070313
1228.841	3.82829131558537	136.569427490234
1228.941	3.99212585762143	136.569427490234
1229.043	3.66445723921061	136.607498168945
1229.142	3.99212585762143	136.646057128906
1229.242	3.74637427739799	136.722183227539
1229.342	3.9102085866034	136.722183227539
1229.442	3.82829131558537	136.722183227539
1229.542	3.66445723921061	136.76025390625
1229.642	3.74637427739799	136.874435424805
1229.742	3.66445723921061	136.722183227539
1229.841	3.58253996819258	136.912506103516
1229.941	3.66445723921061	136.798309326172
1230.043	3.58253996819258	136.874435424805
1230.143	3.74637427739799	136.874435424805
1230.243	3.82829131558537	136.951065063477
1230.343	3.74637427739799	136.951065063477
1230.442	3.66445723921061	136.989120483398
1230.542	3.58253996819258	136.989120483398
1230.642	3.74637427739799	137.027191162109
1230.742	3.82829131558537	137.027191162109
1230.842	3.82829131558537	137.027191162109
1230.942	3.9102085866034	137.141387939453
1231.043	4.07404266297817	137.141387939453
1231.143	3.82829131558537	137.141387939453
1231.243	3.82829131558537	137.179458618164
1231.343	3.74637427739799	137.217514038086
1231.443	3.82829131558537	137.294143676758
1231.543	3.9102085866034	137.370269775391
1231.643	3.82829131558537	137.294143676758
1231.743	4.07404266297817	137.33219909668
1231.842	3.82829131558537	137.370269775391
1231.942	3.66445723921061	137.294143676758
1232.044	3.66445723921061	137.294143676758
1232.144	3.58253996819258	137.294143676758
1232.244	3.66445723921061	137.33219909668
1232.343	3.66445723921061	137.294143676758
1232.443	3.58253996819258	137.370269775391
1232.543	3.66445723921061	137.370269775391
1232.643	3.58253996819258	137.446395874023
1232.743	3.66445723921061	137.484466552734
1232.843	3.66445723921061	137.484466552734
1232.943	3.9102085866034	137.561080932617
1233.044	3.66445723921061	137.561080932617
1233.144	3.82829131558537	137.675277709961
1233.244	3.9102085866034	137.675277709961
1233.344	3.9102085866034	137.751419067383
1233.444	3.9102085866034	137.789474487305
1233.544	4.07404266297817	137.789474487305
1233.643	4.07404266297817	137.751419067383
1233.743	4.23892727121711	137.789474487305
1233.843	3.82829131558537	137.789474487305
1233.943	4.07404266297817	137.866104125977
1234.045	3.9102085866034	137.904159545898
1234.145	3.82829131558537	137.904159545898
1234.244	3.82829131558537	138.018356323242
1234.344	4.07404266297817	137.98030090332
1234.444	3.82829131558537	138.056427001953
1234.544	3.58253996819258	137.98030090332
1234.644	3.82829131558537	138.018356323242
1234.744	3.82829131558537	137.942230224609
1234.844	3.58253996819258	138.094497680664
1234.943	3.66445723921061	138.018356323242
1235.045	3.82829131558537	138.171112060547
1235.145	3.74637427739799	138.132553100586
1235.245	3.74637427739799	138.209182739258
1235.345	3.82829131558537	138.24723815918
1235.445	4.07404266297817	138.209182739258
1235.544	3.9102085866034	138.285308837891
1235.644	3.99212585762143	138.323379516602
1235.744	3.66445723921061	138.171112060547
1235.844	3.9102085866034	138.323379516602
1235.944	3.99212585762143	138.361434936523
1236.045	3.9102085866034	138.361434936523
1236.145	3.99212585762143	138.437576293945
1236.245	3.58253996819258	138.437576293945
1236.345	3.99212585762143	138.476119995117
1236.445	3.9102085866034	138.476119995117
1236.545	3.9102085866034	138.590316772461
1236.645	3.82829131558537	138.590316772461
1236.745	3.82829131558537	138.628387451172
1236.844	3.82829131558537	138.628387451172
1236.944	3.82829131558537	138.666458129883
1237.046	3.74637427739799	138.590316772461
1237.146	3.82829131558537	138.666458129883
1237.246	3.74637427739799	138.742584228516
1237.345	3.58253996819258	138.742584228516
1237.445	3.66445723921061	138.819198608398
1237.545	3.74637427739799	138.781143188477
1237.645	3.66445723921061	138.89533996582
1237.745	3.82829131558537	139.009536743164
1237.845	3.74637427739799	138.971466064453
1237.945	3.66445723921061	138.781143188477
1238.045	3.58253996819258	138.89533996582
1238.146	3.66445723921061	138.89533996582
1238.246	3.58253996819258	138.971466064453
1238.346	3.66445723921061	138.971466064453
1238.446	3.66445723921061	139.009536743164
1238.546	3.41765535995364	139.009536743164
1238.646	3.41765535995364	139.009536743164
1238.745	3.50062293000519	139.047592163086
1238.845	3.50062293000519	139.086151123047
1238.945	3.66445723921061	139.086151123047
1239.045	3.66445723921061	139.086151123047
1239.147	3.66445723921061	139.16227722168
1239.247	3.58253996819258	139.124221801758
1239.346	3.41765535995364	139.238418579102
1239.446	3.41765535995364	139.238418579102
1239.546	3.58253996819258	139.238418579102
1239.646	3.66445723921061	139.238418579102
1239.746	3.41765535995364	139.429229736328
1239.846	3.41765535995364	139.391159057617
1239.946	3.66445723921061	139.543426513672
1240.046	3.41765535995364	139.429229736328
1240.147	3.41765535995364	139.46728515625
1240.247	3.41765535995364	139.543426513672
1240.347	3.66445723921061	139.505355834961
1240.447	3.50062293000519	139.543426513672
1240.547	3.50062293000519	139.619552612305
1240.647	3.58253996819258	139.657623291016
1240.746	3.58253996819258	139.619552612305
1240.846	3.58253996819258	139.619552612305
1240.946	3.50062293000519	139.619552612305
1241.046	3.58253996819258	139.619552612305
1241.148	3.58253996819258	139.619552612305
1241.248	3.74637427739799	139.581481933594
1241.347	3.50062293000519	139.619552612305
1241.447	3.66445723921061	139.619552612305
1241.547	3.41765535995364	139.696166992188
1241.647	3.58253996819258	139.696166992188
1241.747	3.66445723921061	139.696166992188
1241.847	3.66445723921061	139.772308349609
1241.947	3.82829131558537	139.619552612305
1242.047	3.9102085866034	139.619552612305
1242.148	3.74637427739799	139.734237670898
1242.248	3.66445723921061	139.848434448242
1242.348	3.82829131558537	139.924560546875
1242.448	3.9102085866034	139.924560546875
1242.548	3.74637427739799	140.001190185547
1242.647	3.66445723921061	139.924560546875
1242.747	3.82829131558537	139.962631225586
