sec"    "µA"    "mV
6333,25    0    25,2018337249756
6334,262    0    25,1637687683105
6335,274    0    25,2398986816406
6336,286    0    25,2018337249756
6337,297    0    25,2779655456543
6338,309    0    25,2779655456543
6339,32    0    25,2779655456543
6340,331    0    25,2779655456543
6341,343    0    25,3160305023193
6342,353    0    25,3160305023193
6343,365    0    25,2779655456543
6344,376    0    25,2779655456543
6345,387    0    25,3160305023193
6346,398    0    25,3926486968994
6347,41    0    25,3926486968994
6348,422    0    25,3545837402344
6349,433    0    25,3926486968994
6350,445    0    25,3926486968994
6351,455    0    25,3926486968994
6352,468    0    25,4307155609131
6353,479    0    25,3926486968994
6354,491    0    25,3926486968994
6355,502    0    25,4687805175781
6356,513    0    25,3545837402344
6357,525    0    25,3545837402344
6358,535    0    25,3545837402344
6359,547    0    25,3926486968994
6360,558    0    25,3545837402344
6361,57    0    25,3545837402344
6362,58    0    25,3926486968994
6363,593    0    25,3545837402344
6364,604    0    25,4687805175781
6365,614    0    25,3545837402344
6366,626    0    25,3926486968994
6367,637    0    25,3926486968994
6368,648    0    25,4307155609131
6369,659    0    25,3545837402344
6370,672    0    25,4687805175781
6371,683    0    25,4307155609131
6372,695    0    25,5449123382568
6373,706    0    25,4687805175781
6374,717    0    25,4307155609131
6375,729    0    25,3926486968994
6376,739    0    25,4307155609131
6377,751    0    25,5068454742432
6378,762    0    25,5449123382568
6379,775    0    25,4687805175781
6380,785    0    25,3926486968994
6381,796    0    25,4307155609131
6382,808    0    25,5449123382568
6383,82    0    25,5449123382568
6384,831    0    25,4687805175781
6385,841    0    25,4307155609131
6386,854    0    25,5829772949219
6387,865    0    25,4687805175781
6388,877    0    25,6210422515869
6389,888    0    25,5829772949219
6390,898    0    25,5449123382568
6391,91    0    25,6210422515869
6392,922    0    25,5829772949219
6393,933    0    25,659595489502
6394,944    0    25,7357273101807
6395,956    0    25,5449123382568
6396,968    0    25,6976623535156
6397,979    0    25,659595489502
6398,991    0    25,6976623535156
6400,002    0    25,6210422515869
6401,013    0    25,659595489502
6402,024    0    25,6210422515869
6403,036    0    25,6210422515869
6404,047    0    25,6976623535156
6405,058    0    25,7737922668457
6406,07    0    25,7357273101807
6407,082    0    25,7357273101807
6408,093    0    25,7357273101807
6409,103    0    25,7737922668457
6410,116    0    25,7737922668457
6411,127    0    25,8118591308594
6412,139    0    25,7357273101807
6413,149    0    25,7737922668457
6414,161    0    25,8118591308594
6415,172    0    25,8499240875244
6416,184    0    25,7737922668457
6417,195    0    25,8499240875244
6418,206    0    25,8499240875244
6419,218    0    25,8499240875244
6420,228    0    25,8499240875244
6421,24    0    25,8499240875244
6422,251    0    25,8499240875244
6423,263    0    25,8499240875244
6424,273    0    25,8499240875244
6425,284    0    25,8499240875244
6426,296    0    25,9260559082031
6427,307    0    25,9260559082031
6428,319    0    25,9260559082031
6429,33    0    26,0026741027832
6430,342    0    25,9260559082031
6431,353    0    25,9260559082031
6432,365    0    25,9646091461182
6433,376    0    26,0407390594482
6434,387    0    26,0026741027832
6435,399    0    25,9646091461182
6436,41    0    25,9646091461182
6437,422    0    26,0026741027832
6438,433    0    26,0407390594482
6439,445    0    26,0026741027832
6440,456    0    26,0407390594482
6441,468    0    26,0788059234619
6442,479    0    26,0026741027832
6443,489    0    26,0026741027832
6444,501    0    26,116870880127
6445,512    0    26,116870880127
6446,524    0    26,0407390594482
6447,535    0    26,116870880127
6448,547    0    26,116870880127
6449,558    0    26,116870880127
6450,57    0    26,154935836792
6451,581    0    26,2310676574707
6452,592    0    26,2310676574707
6453,604    0    26,2310676574707
6454,615    0    26,154935836792
6455,627    0    26,2696208953857
6456,638    0    26,1930027008057
6457,65    0    26,2696208953857
6458,661    0    26,2696208953857
6459,672    0    26,1930027008057
6460,684    0    26,1930027008057
6461,695    0    26,1930027008057
6462,707    0    26,2310676574707
6463,717    0    26,2310676574707
6464,729    0    26,1930027008057
6465,74    0    26,2696208953857
6466,752    0    26,1930027008057
6467,763    0    26,1930027008057
6468,774    0    26,1930027008057
6469,786    0    26,1930027008057
6470,797    0    26,2696208953857
6471,809    0    26,2696208953857
6472,82    0    26,2310676574707
6473,832    0    26,1930027008057
6474,843    0    26,2310676574707
6475,855    0    26,2696208953857
6476,866    0    26,3076858520508
6477,877    0    26,2696208953857
6478,889    0    26,3457527160645
6479,901    0    26,3457527160645
6480,912    0    26,3457527160645
6481,922    0    26,2696208953857
6482,934    0    26,2310676574707
6483,944    0    26,2696208953857
6484,957    0    26,3838176727295
6485,968    0    26,4218826293945
6486,978    0    26,3457527160645
6487,991    0    26,2696208953857
6489,001    0    26,2696208953857
6490,013    0    26,3457527160645
6491,025    0    26,2696208953857
6492,036    0    26,4599494934082
6493,048    0    26,3838176727295
6494,06    0    26,3838176727295
6495,07    0    26,4218826293945
6496,081    0    26,3457527160645
6497,094    0    26,4218826293945
6498,104    0    26,4599494934082
6499,117    0    26,3457527160645
6500,128    0    26,4218826293945
6501,139    0    26,4980144500732
6502,151    0    26,4599494934082
6503,161    0    26,4980144500732
6504,173    0    26,4599494934082
6505,184    0    26,4599494934082
6506,196    0    26,4980144500732
6507,206    0    26,574634552002
6508,218    0    26,612699508667
6509,23    0    26,612699508667
6510,242    0    26,612699508667
6511,253    0    26,6888294219971
6512,264    0    26,6888294219971
6513,275    0    26,7268962860107
6514,286    0    26,7268962860107
6515,298    0    26,7649612426758
6516,31    0    26,7649612426758
6517,322    0    26,7649612426758
6518,333    0    26,7649612426758
6519,345    0    26,8410930633545
6520,355    0    26,8410930633545
6521,367    0    26,8410930633545
6522,377    0    26,8030261993408
6523,389    0    26,8410930633545
6524,401    0    26,8410930633545
6525,412    0    26,9177112579346
6526,424    0    26,8410930633545
6527,434    0    26,8796463012695
6528,457    0    26,8410930633545
6529,458    0    26,9177112579346
6530,468    0    26,8796463012695
6531,48    0    26,9177112579346
6532,491    0    26,8410930633545
6533,503    0    26,9177112579346
6534,514    0    26,8410930633545
6535,526    0    26,8410930633545
6536,538    0    26,8796463012695
6537,548    0    26,9557762145996
6538,56    0    26,9177112579346
6539,572    0    26,8796463012695
6540,582    0    26,9557762145996
6541,593    0    26,9938430786133
6542,605    0    26,9557762145996
6543,616    0    26,9938430786133
6544,627    0    26,9938430786133
6545,638    0    27,0699729919434
6546,65    0    27,0699729919434
6547,662    0    27,0319080352783
6548,673    0    27,0699729919434
6549,685    0    27,0699729919434
6550,696    0    27,0319080352783
6551,707    0    26,9557762145996
6552,719    0    26,9177112579346
6553,731    0    26,9177112579346
6554,742    0    27,0699729919434
6555,752    0    26,9938430786133
6556,765    0    27,108039855957
6557,776    0    26,9938430786133
6558,787    0    27,0319080352783
6559,798    0    27,108039855957
6560,811    0    26,9938430786133
6561,821    0    27,108039855957
6562,832    0    27,108039855957
6563,843    0    27,0699729919434
6564,855    0    27,1461048126221
6565,867    0    27,0699729919434
6566,878    0    27,1461048126221
6567,889    0    27,1461048126221
6568,901    0    27,1461048126221
6569,913    0    27,1461048126221
6570,924    0    27,1461048126221
6571,934    0    27,1846580505371
6572,946    0    27,1846580505371
6573,957    0    27,2607898712158
6574,969    0    27,1846580505371
6575,98    0    27,1846580505371
6576,992    0    27,1461048126221
6578,003    0    27,1461048126221
6579,015    0    27,1461048126221
6580,026    0    27,1461048126221
6581,036    0    27,2227249145508
6582,048    0    27,2227249145508
6583,059    0    27,0699729919434
6584,071    0    27,2227249145508
6585,082    0    27,2227249145508
6586,094    0    27,2607898712158
6587,105    0    27,2227249145508
6588,117    0    27,2607898712158
6589,128    0    27,2227249145508
6590,139    0    27,2607898712158
6591,151    0    27,2227249145508
6592,162    0    27,2227249145508
6593,174    0    27,2988548278809
6594,185    0    27,2988548278809
6595,197    0    27,2988548278809
6596,208    0    27,2988548278809
6597,219    0    27,3369197845459
6598,312    0    27,2227249145508
6599,242    0    27,3749866485596
6600,253    0    27,4130516052246
6600,693    -0,766420504078269    27,3369197845459
6601,264    -49,1752587258816    0,0380655489861965
6602,275    -14,3048046156764    0
6603,286    -8,72498657554388    0,0766191184520721
6604,298    -6,67390739545226    0,0380655489861965
6605,309    -5,44304959475994    0,0380655489861965
6606,321    -4,86857956275344    0,0766191184520721
6607,332    -4,13027498871088    0,114684671163559
6608,344    -4,04835771769285    0,0766191184520721
6609,355    -3,55580449104309    0,0766191184520721
6610,366    -3,14621883444488    0,0766191184520721
6611,378    -2,98133422620595    0,0380655489861965
6612,389    -2,98133422620595    0,152750223875046
6613,401    -2,73558287881315    0,0766191184520721
6614,412    -2,89941718801856    0,114684671163559
6615,424    -2,24302965216339    0,0380655489861965
6616,435    -2,40791426040232    0
6617,447    -1,91536103375256    0,0380655489861965
6618,458    -1,99727830477059    0,114684671163559
6619,469    -1,83344387914985    0,152750223875046
6620,48    -2,161112613976    0,0766191184520721
6621,491    -1,58664223272353    0,0380655489861965
6622,503    -1,99727830477059    0
6623,514    -2,40791426040232    0,0766191184520721
6624,526    -1,91536103375256    0,0766191184520721
6625,537    -1,75152672454715    0,114684671163559
6626,549    -1,66855938732624    0,114684671163559
6627,56    -1,99727830477059    0,114684671163559
6628,571    -1,91536103375256    0,114684671163559
6629,583    -1,66855938732624    0,0766191184520721
6630,594    -1,75152672454715    0,114684671163559
6631,606    -1,50472507812083    0,0766191184520721
6632,617    -1,58664223272353    0,114684671163559
6633,629    -1,83344387914985    0,0766191184520721
6634,641    -1,50472507812083    0,0380655489861965
6635,653    -1,75152672454715    0,114684671163559
6636,663    -1,58664223272353    0,114684671163559
6637,674    -1,75152672454715    0,0380655489861965
6638,686    -1,58664223272353    0,0766191184520721
6639,698    -1,34089076891541    0
6640,708    -1,50472507812083    0,0766191184520721
6641,72    -1,0951393051073    -0,0380655489861965
6642,73    -1,75152672454715    0
6643,742    -1,58664223272353    0,0766191184520721
6644,754    -1,50472507812083    0,0766191184520721
6645,766    -1,25897361431271    -0,0380655489861965
6646,777    -1,17705645971    0,0380655489861965
6647,788    -1,50472507812083    0,114684671163559
6648,799    -1,0951393051073    0,0380655489861965
6649,811    -1,25897361431271    0,0380655489861965
6650,823    -1,34089076891541    0,0380655489861965
6651,833    -1,34089076891541    0
6652,846    -1,01217196788639    0,0766191184520721
6653,857    -1,01217196788639    0,0380655489861965
6654,868    -1,34089076891541    0,114684671163559
6655,88    -1,25897361431271    0,114684671163559
6656,892    -1,25897361431271    0
6657,903    -0,930254813283682    0,0380655489861965
6658,915    -1,34089076891541    0,0766191184520721
6659,925    -1,01217196788639    0,0766191184520721
6660,934    -1,50472507812083    0,114684671163559
6661,947    -1,42280792351812    0,152750223875046
6662,958    -1,17705645971    0
6663,97    -1,42280792351812    0
6664,981    -1,0951393051073    0,0380655489861965
6665,992    -1,34089076891541    0,152750223875046
6667,003    -1,17705645971    0
6668,016    -1,34089076891541    0,114684671163559
6669,026    -0,930254813283682    0,114684671163559
6670,038    -0,930254813283682    0,0766191184520721
6671,05    -1,25897361431271    0,152750223875046
6672,062    -1,01217196788639    0,0766191184520721
6673,072    -1,17705645971    0,0766191184520721
6674,084    -0,930254813283682    0,0766191184520721
6675,095    -1,01217196788639    0,0380655489861965
6676,107    -0,930254813283682    0,0380655489861965
6677,118    -1,0951393051073    0,152750223875046
6678,129    -1,0951393051073    0,0766191184520721
6679,14    -1,25897361431271    0,0766191184520721
6680,151    -1,17705645971    0,114684671163559
6681,163    -1,0951393051073    0,0766191184520721
6682,175    -1,01217196788639    0,0766191184520721
6683,185    -1,0951393051073    0
6684,198    -1,17705645971    0,0380655489861965
6685,208    -0,930254813283682    0,0766191184520721
6686,221    -1,01217196788639    0,0766191184520721
6687,231    -1,17705645971    0,0766191184520721
6688,243    -1,0951393051073    0,0380655489861965
6689,254    -1,0951393051073    0,0380655489861965
6690,265    -0,930254813283682    0,0766191184520721
6691,278    -1,0951393051073    0,0766191184520721
6692,289    -1,01217196788639    0,114684671163559
6693,3    -0,848337658680975    0,0766191184520721
6694,312    -0,930254813283682    0,0766191184520721
6695,322    -1,01217196788639    0
6696,334    -1,01217196788639    0,114684671163559
6697,345    -0,930254813283682    0,0380655489861965
6698,357    -0,848337658680975    0,0766191184520721
6699,368    -1,01217196788639    0,0766191184520721
6700,379    -1,01217196788639    0
6701,391    -1,01217196788639    0
6702,403    -0,930254813283682    0
6703,413    -0,848337658680975    0,0766191184520721
6704,425    -1,17705645971    0
6705,437    -1,25897361431271    0,114684671163559
6706,448    -0,930254813283682    0,0766191184520721
6707,459    -1,01217196788639    0,0766191184520721
6708,47    -1,0951393051073    0,0766191184520721
6709,482    -0,930254813283682    0,0766191184520721
6710,493    -0,848337658680975    0,0766191184520721
6711,505    -1,0951393051073    0
6712,517    -1,01217196788639    0,0766191184520721
6713,528    -0,930254813283682    0,0766191184520721
6714,539    -0,930254813283682    0,114684671163559
6715,55    -0,930254813283682    0,114684671163559
6716,562    -1,0951393051073    0,0766191184520721
6717,573    -0,930254813283682    0,152750223875046
6718,585    -1,0951393051073    0,0766191184520721
6719,595    -0,930254813283682    0,114684671163559
6720,606    -0,930254813283682    0
6721,618    -1,01217196788639    0,0766191184520721
6722,63    -0,848337658680975    0,114684671163559
6723,64    -0,848337658680975    0,190815761685371
6724,652    -0,848337658680975    0,0766191184520721
6725,663    -0,930254813283682    0,114684671163559
6726,674    -0,930254813283682    0,0766191184520721
6727,686    -0,930254813283682    0,0766191184520721
6728,697    -1,0951393051073    0,114684671163559
6729,709    -1,0951393051073    0,114684671163559
6730,72    -1,0951393051073    0,0380655489861965
6731,731    -0,930254813283682    0,190815761685371
6732,743    -0,848337658680975    0,114684671163559
6733,754    -0,930254813283682    0,114684671163559
6734,766    -0,930254813283682    0,0766191184520721
6735,777    -0,930254813283682    0,0766191184520721
6736,789    -0,930254813283682    0,0766191184520721
6737,8    -0,930254813283682    0
6738,811    -1,0951393051073    0,0380655489861965
6739,822    -0,930254813283682    0,0766191184520721
6740,833    -0,930254813283682    0,0380655489861965
6741,845    -0,684503349475563    0,0766191184520721
6742,856    -0,930254813283682    0
6743,868    -0,930254813283682    0,0380655489861965
6744,879    -0,930254813283682    0,0766191184520721
6745,891    -1,01217196788639    0,0766191184520721
6746,902    -0,930254813283682    0
6747,914    -1,0951393051073    0,0766191184520721
6748,925    -0,930254813283682    0,0766191184520721
6749,936    -1,01217196788639    0,0380655489861965
6750,948    -0,848337658680975    0,0766191184520721
6751,959    -0,930254813283682    0,0766191184520721
6752,971    -0,848337658680975    0,114684671163559
6753,982    -0,930254813283682    0
6754,994    -0,930254813283682    0,0766191184520721
6756,005    -1,0951393051073    0,114684671163559
6757,017    -0,930254813283682    0,114684671163559
6758,027    -0,930254813283682    0,0766191184520721
6759,038    -0,930254813283682    0,0766191184520721
6760,05    -1,01217196788639    0,114684671163559
6761,061    -1,0951393051073    0,114684671163559
6762,073    -0,766420504078269    0,0766191184520721
6763,084    -0,930254813283682    0,190815761685371
6764,096    -1,01217196788639    0,114684671163559
6765,107    -1,17705645971    0,152750223875046
6766,119    -0,930254813283682    0,114684671163559
6767,13    -0,848337658680975    0,114684671163559
6768,141    -0,848337658680975    0,114684671163559
6769,153    -0,930254813283682    0
6770,164    -0,930254813283682    0,114684671163559
6771,176    -1,01217196788639    0
6772,187    -0,930254813283682    0,114684671163559
6773,199    -1,0951393051073    0,114684671163559
6774,21    -0,930254813283682    0,114684671163559
6775,221    -1,01217196788639    0,228881314396858
6776,233    -0,930254813283682    0,0766191184520721
6777,243    -0,930254813283682    0,0766191184520721
6778,255    -0,848337658680975    0
6779,266    -0,930254813283682    0,114684671163559
6780,277    -1,01217196788639    0,0766191184520721
6781,288    -0,930254813283682    0,0766191184520721
6782,3    -0,930254813283682    0,0766191184520721
6783,311    -0,766420504078269    0,0766191184520721
6784,322    -1,0951393051073    0,0766191184520721
6785,334    -0,766420504078269    0,114684671163559
6786,345    -0,930254813283682    0,114684671163559
6787,357    -0,930254813283682    0,114684671163559
6788,368    -0,766420504078269    0,0766191184520721
6789,38    -0,848337658680975    0,0766191184520721
6790,391    -0,848337658680975    0,0766191184520721
6791,404    -0,930254813283682    0,114684671163559
6792,415    -0,930254813283682    0,114684671163559
6793,426    -0,930254813283682    0,114684671163559
6794,437    -0,930254813283682    0,0766191184520721
6795,448    -0,848337658680975    0,114684671163559
6796,461    -1,0951393051073    0,0766191184520721
6797,471    -0,766420504078269    0
6798,483    -0,848337658680975    0,0380655489861965
6799,494    -1,01217196788639    0,152750223875046
6800,506    -0,930254813283682    0,0766191184520721
6801,517    -0,848337658680975    0,0766191184520721
6802,528    -0,930254813283682    0,0380655489861965
6803,54    -0,848337658680975    0,114684671163559
6804,551    -0,930254813283682    0,0766191184520721
6805,563    -0,930254813283682    0,152750223875046
6806,574    -0,930254813283682    0,0766191184520721
6807,586    -0,848337658680975    0,0380655489861965
6808,596    -0,930254813283682    0,114684671163559
6809,608    -0,848337658680975    0,0766191184520721
6810,62    -1,01217196788639    0,114684671163559
6811,631    -0,766420504078269    0,0766191184520721
6812,642    -1,01217196788639    0,114684671163559
6813,654    -0,930254813283682    0,114684671163559
6814,665    -0,930254813283682    0,0766191184520721
6815,676    -1,17705645971    0,152750223875046
6816,688    -0,848337658680975    0,190815761685371
6817,698    -1,0951393051073    0,0766191184520721
6818,71    -0,848337658680975    0,0380655489861965
6819,722    -1,0951393051073    0,0766191184520721
6820,733    -0,848337658680975    0,114684671163559
6821,745    -0,930254813283682    0,0380655489861965
6822,756    -0,930254813283682    0
6823,768    -0,848337658680975    0,0380655489861965
6824,778    -1,01217196788639    0,114684671163559
6825,79    -0,848337658680975    0,0766191184520721
6826,801    -0,848337658680975    0,0380655489861965
6827,812    -0,930254813283682    0,0766191184520721
6828,824    -0,848337658680975    0,0766191184520721
6829,836    -1,01217196788639    0,0766191184520721
6830,848    -0,766420504078269    0,114684671163559
6831,859    -1,01217196788639    0,114684671163559
6832,87    -0,848337658680975    0,152750223875046
6833,882    -1,01217196788639    0,114684671163559
6834,894    -0,848337658680975    0,0380655489861965
6835,904    -0,930254813283682    0,114684671163559
6836,915    -0,848337658680975    0,114684671163559
6837,926    -1,0951393051073    0,114684671163559
6838,938    -0,848337658680975    0,0766191184520721
6839,949    -0,848337658680975    0,0380655489861965
6840,96    -0,930254813283682    0,0380655489861965
6841,972    -1,0951393051073    0,0380655489861965
6842,982    -0,930254813283682    0,0766191184520721
6843,994    -0,930254813283682    0,0380655489861965
6845,005    -0,848337658680975    0,114684671163559
6846,016    -0,930254813283682    0,0380655489861965
6847,028    -0,684503349475563    0,114684671163559
6848,039    -0,848337658680975    0,114684671163559
6849,051    -0,766420504078269    0,0766191184520721
6850,062    -0,930254813283682    0,0766191184520721
6851,075    -1,0951393051073    0,114684671163559
6852,085    -0,766420504078269    0,0766191184520721
6853,096    -0,848337658680975    0,0766191184520721
6854,108    -0,684503349475563    0,0766191184520721
6855,119    -0,930254813283682    0,0380655489861965
6856,13    -0,930254813283682    0,0766191184520721
6857,141    -0,848337658680975    0,0380655489861965
6858,154    -0,930254813283682    0,0766191184520721
6859,165    -0,930254813283682    0,0766191184520721
6860,175    -1,01217196788639    0
6861,187    -0,684503349475563    0,0766191184520721
6862,198    -0,930254813283682    0,0766191184520721
6863,21    -0,848337658680975    0,0766191184520721
6864,221    -0,848337658680975    0,0766191184520721
6865,234    -0,930254813283682    0,114684671163559
6866,244    -0,848337658680975    0,0380655489861965
6867,257    -0,848337658680975    0,0380655489861965
6868,267    -0,848337658680975    0,114684671163559
6869,279    -0,930254813283682    0,0766191184520721
6870,29    -0,848337658680975    0,0380655489861965
6871,301    -0,848337658680975    0
6872,313    -0,848337658680975    0
6873,324    -0,930254813283682    0,0766191184520721
6874,336    -0,848337658680975    0
6875,347    -1,01217196788639    0,0766191184520721
6876,358    -1,0951393051073    0,0766191184520721
6877,369    -0,766420504078269    0,114684671163559
6878,382    -0,930254813283682    0,0380655489861965
6879,393    -0,848337658680975    0,114684671163559
6880,403    -0,930254813283682    0,114684671163559
6881,416    -1,01217196788639    0,0766191184520721
6882,426    -0,684503349475563    0,0766191184520721
6883,438    -0,930254813283682    0
6884,449    -0,848337658680975    0,0380655489861965
6885,461    -0,848337658680975    0,114684671163559
6886,472    -0,848337658680975    0,114684671163559
6887,483    -1,01217196788639    0,0766191184520721
6888,495    -0,848337658680975    0,0766191184520721
6889,506    -0,848337658680975    0,0766191184520721
6890,518    -1,01217196788639    0,114684671163559
6891,529    -0,848337658680975    0,0766191184520721
6892,541    -0,848337658680975    0,0380655489861965
6893,552    -0,930254813283682    0,0766191184520721
6894,564    -0,930254813283682    0,0766191184520721
6895,574    -0,930254813283682    0,0380655489861965
6896,585    -0,930254813283682    0,0380655489861965
6897,597    -0,930254813283682    0,0766191184520721
6898,608    -0,766420504078269    0,0766191184520721
6899,62    -0,930254813283682    0
6900,63    -0,848337658680975    0,0766191184520721
6901,642    -0,930254813283682    0,0766191184520721
6902,653    -0,848337658680975    0,0766191184520721
6903,665    -0,930254813283682    0,114684671163559
6904,676    -0,930254813283682    0,0766191184520721
6905,687    -0,930254813283682    0,0766191184520721
6906,699    -0,930254813283682    0,0380655489861965
6907,413    0    0,0766191184520721
6907,71    0    0,114684671163559
6908,722    0    0,0766191184520721
6909,733    0    0,190815761685371
6910,744    0    0,190815761685371
6911,756    0    0,305012404918671
6912,767    0    0,266946852207184
6913,779    0    -904,667297363281
6914,789    0    -1911,2470703125
6915,801    0    -2105,00634765625
6916,812    0    -2149,91943359375
6917,824    0    -1883,07153320313
6918,835    0    -1336,26013183594
6919,846    0    -845,418762207031
6920,858    0    -536,516845703125
6921,869    0    -6,97722005844116
6922,881    0    -6,97722005844116
6923,892    0    -7,01528549194336
6924,904    0    -7,09141683578491
6925,915    0    -7,2056131362915
6926,926    0    -7,09141683578491
6927,938    0    -7,16754770278931
6928,949    0    -7,24367904663086
6929,961    0    -7,16754770278931
6930,972    0    -7,24367904663086
6931,984    0    -7,2822322845459
6932,995    0    -7,2822322845459
6934,007    0    -7,24367904663086
6935,017    0    -7,35836362838745
6936,028    0    -7,39642906188965
6937,04    0    -7,43449449539185
6938,051    0    -7,39642906188965
6939,063    0    -7,39642906188965
6940,074    0    -7,47255992889404
6941,086    0    -7,5486912727356
6942,097    0    -7,58724498748779
6943,109    0    -7,5486912727356
6944,12    0    -7,58724498748779
6945,131    0    -7,5486912727356
6946,143    0    -7,5486912727356
6947,155    0    -7,5106258392334
6948,166    0    -7,5486912727356
6949,177    0    -7,58724498748779
6950,189    0    -7,70144128799438
6951,2    0    -7,73950719833374
6952,213    0    -7,70144128799438
6953,224    0    -7,70144128799438
6954,233    0    -7,66337585449219
6955,246    0    -7,77757263183594
6956,256    0    -7,77757263183594
6957,268    0    -7,73950719833374
6958,279    0    -7,77757263183594
6959,291    0    -7,85370349884033
6960,302    0    -7,85370349884033
6961,312    0    -7,89225721359253
6962,324    0    -7,93032264709473
6963,335    0    -7,93032264709473
6964,348    0    -8,04451942443848
6965,358    0    -8,00645351409912
6966,37    0    -8,15871620178223
6967,382    0    -8,04451942443848
6968,394    0    -8,12065029144287
6969,404    0    -8,19726943969727
6970,416    0    -8,27340030670166
6971,427    0    -8,27340030670166
6972,439    0    -8,23533535003662
6973,45    0    -8,23533535003662
6974,461    0    -8,34953212738037
6975,473    0    -8,31146621704102
6976,483    0    -8,34953212738037
6977,496    0    -8,42566299438477
6978,507    0    -8,27340030670166
6979,518    0    -8,34953212738037
6980,53    0    -8,46372890472412
6981,541    0    -8,38759708404541
6982,552    0    -8,34953212738037
6983,563    0    -8,46372890472412
6984,575    0    -8,46372890472412
6985,587    0    -8,57841300964355
6986,598    0    -8,54034805297852
6987,61    0    -8,57841300964355
6988,62    0    -8,57841300964355
6989,633    0    -8,54034805297852
6990,644    0    -8,57841300964355
6991,655    0    -8,65454387664795
6992,667    0    -8,6926097869873
6993,678    0    -8,6926097869873
6994,689    0    -8,7687406539917
6995,7    0    -8,80729484558105
6996,712    0    -8,84535980224609
6997,723    0    -8,84535980224609
6998,735    0    -8,84535980224609
6999,746    0    -8,95955657958984
7000,757    0    -8,92149066925049
7001,768    0    -8,95955657958984
7002,78    0    -8,95955657958984
7003,792    0    -9,03568744659424
7004,803    0    -9,15037250518799
7005,814    0    -9,15037250518799
7006,826    0    -9,18843841552734
7007,837    0    -9,18843841552734
7008,848    0    -9,18843841552734
7009,86    0    -9,26456928253174
7010,872    0    -9,15037250518799
7011,884    0    -9,18843841552734
7012,895    0    -9,22650337219238
7013,904    0    -9,26456928253174
7014,917    0    -9,34070014953613
7015,928    0    -9,34070014953613
7016,94    0    -9,37876605987549
7017,951    0    -9,41731929779053
7018,962    0    -9,30263423919678
7019,974    0    -9,26456928253174
7020,984    0    -9,30263423919678
7021,995    0    -9,22650337219238
7023,006    0    -9,37876605987549
7024,018    0    -9,34070014953613
7025,029    0    -9,34070014953613
7026,041    0    -9,41731929779053
7027,052    0    -9,34070014953613
7028,064    0    -9,34070014953613
7029,075    0    -9,37876605987549
7030,087    0    -9,41731929779053
7031,098    0    -9,26456928253174
7032,109    0    -9,56958103179932
7033,121    0    -9,45538520812988
7034,132    0    -9,45538520812988
7035,144    0    -9,41731929779053
7036,154    0    -9,53151607513428
7037,167    0    -9,56958103179932
7038,178    0    -9,60764694213867
7039,188    0    -9,68377780914307
7040,2    0    -9,68377780914307
7041,211    0    -9,64571285247803
7042,223    0    -9,76039695739746
7043,234    0    -9,79846286773682
7044,246    0    -9,83652877807617
7045,257    0    -9,91265964508057
7046,269    0    -9,91265964508057
7047,28    0    -9,95072460174561
7048,291    0    -9,91265964508057
7049,303    0    -10,0654096603394
7050,314    0    -10,02734375
7051,326    0    -10,0654096603394
7052,336    0    -10,1034755706787
7053,348    0    -10,1034755706787
7054,359    0    -10,1415405273438
7055,371    0    -10,1415405273438
7056,382    0    -10,1796064376831
7057,393    0    -10,1796064376831
7058,405    0    -10,1415405273438
7059,416    0    -10,1415405273438
7060,428    0    -10,2176723480225
7061,439    0    -10,2176723480225
7062,451    0    -10,2176723480225
7063,462    0    -10,1796064376831
7064,473    0    -10,0654096603394
7065,485    0    -10,02734375
7066,496    0    -10,1796064376831
7067,508    0    -10,1034755706787
7068,519    0    -10,1034755706787
7069,531    0    -10,0654096603394
7070,542    0    -10,2176723480225
7071,554    0    -10,2176723480225
7072,564    0    -10,1034755706787
7073,576    0    -10,1415405273438
7074,587    0    -10,1796064376831
7075,598    0    -10,1415405273438
7076,61    0    -10,2176723480225
7077,621    0    -10,2176723480225
7078,633    0    -10,2176723480225
7079,644    0    -10,2938032150269
7080,655    0    -10,2938032150269
7081,666    0    -10,3323564529419
7082,677    0    -10,2938032150269
7083,689    0    -10,3704223632813
7084,7    0    -10,3323564529419
7085,712    0    -10,4465532302856
7086,723    0    -10,52268409729
7087,735    0    -10,52268409729
7088,746    0    -10,5607500076294
7089,758    0    -10,52268409729
7090,769    0    -10,52268409729
7091,779    0    -10,6373691558838
7092,791    0    -10,7135000228882
7093,802    0    -10,7896308898926
7094,814    0    -10,7135000228882
7095,825    0    -10,7135000228882
7096,837    0    -10,7896308898926
7097,848    0    -10,8276968002319
7098,86    0    -10,9038276672363
7099,871    0    -10,8276968002319
7100,882    0    -10,9038276672363
7101,895    0    -10,9423809051514
7102,906    0    -10,9423809051514
7103,918    0    -11,0185127258301
7104,929    0    -10,9423809051514
7105,941    0    -10,8657627105713
7106,951    0    -11,0185127258301
7107,962    0    -10,9423809051514
7108,974    0    -11,0185127258301
7109,986    0    -11,0185127258301
7110,998    0    -11,0185127258301
7112,008    0    -10,9423809051514
7113,02    0    -11,0185127258301
7114,03    0    -10,9804468154907
7115,043    0    -10,9804468154907
7116,054    0    -11,0185127258301
7117,064    0    -11,0565776824951
7118,077    0    -11,0185127258301
7119,087    0    -11,0185127258301
